Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	MIVMGNQSGJHSSK	C(C1CC(C(C(O1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3788	-0.439	5	3	92.78	-2.1605
G4	VHVVIMILSGSOMZ	C1(C(C(CN)OC(C1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	1.6107
G4	BBVKBWIGWFIVLI	C1(C(C(O)OC(CN)C1)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	1.2894
G4	OEVMNXDFKAZCIM	C1C(C(C(C(O)O1)O)O)N	149.068807832	C5H11NO4	5	11	4.0	-2.4166	0.046	5	4	95.94	0.48465
G4	SCNGPNFGUQYNPX	C(C1(C(C(O)OCC1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0077	-0.094	5	3	86.99	-3.1015
G4	PSWFZVWZHOZKFP	C1(C(O)OCC(C1CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6804	0.019	5	3	86.99	0.65879
G4	MRAMFUAQJIBLST	C(C1C(C(CC(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.981	-0.363	5	3	86.99	-1.8694
G4	PETLSUCAXIXBRS	C(C1C(CC(C(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.981	-0.363	5	3	86.99	-1.9515
G4	HCKSFUVFYRVDDY	C(C1CC(C(C(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.981	-0.363	5	3	86.99	-2.868
G4	XPAXLUGNLUCGGE	C(C1C(C(O)OCC1O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0364	-0.145	5	3	86.99	-2.4846
G4	OFKXRTOSNFSKMK	C1(C(O)OCC(C1O)O)=O	148.037173356	C5H8O5	5	8	5.0	-1.8751	0.071	5	3	86.99	-2.7385
G4	ZPNDHKPHALOUCF	C(C1(COC(CC1O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4055	-0.17	5	3	92.78	-1.5507
G4	QGYSYDXSQFEXNF	C(C1(COC(CC1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0077	-0.094	5	3	86.99	-1.4151
G4	YPSVVJTVAFEKEG	C(C1(C(COC(C1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0077	-0.094	5	3	86.99	-4.3584
G4	RWBZBZPUFHHHCU	C1C(C(C(C(O)O1)O)N)O	149.068807832	C5H11NO4	5	11	4.0	-2.4166	0.046	5	4	95.94	0.75041
G4	JSIBDXJZVPVEQZ	C1(C(O)OCC(C(C1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	1.9678
G4	ULCITMYAIMMDID	C1C(C(C(CC(O)O1)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.1222
G4	QNRLEHLSLNTDHH	C1(COC(CC(C1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	1.6624
G4	UEZJMPPIGMZKPS	C1(COC(CC(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-0.0098624
G4	MDYKOYRKUNQFBB	C1C(C(C(CC(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.0381
G4	GFQZRKXLZKAQSM	C1C(C(C(CC(O)O1)O)O)O	164.068473484	C6H12O5	6	12	5.0	-1.6768	-0.148	5	4	90.15	-3.0895
G4	MNEGOIQRDZMOLW	C(C(CC(CO)O)N)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.0308	-0.04	5	4	103.78	-14.912
G4	ZTXUCDDWIFHTIZ	C(C(C(CO)=O)(C(C)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-0.94667
G4	GJWOFYGNVULAGI	C(C(C(CCN)O)=O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.062	-0.091	5	3	100.62	-6.3659
G4	BIUQZKAWVVXJMF	C(C(C(CN)C(C=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.8904
G4	NVPKLMQPGJMCOZ	C(C(C)(C(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8079	0.017	5	4	103.78	-4.73
G4	FBVVVAKNYGZMBQ	CC(C(C(CO)N)O)O	135.089543276	C5H13NO3	5	13	3.0	-2.0495	-0.166	4	4	86.71	-3.6025
G4	GUAGQYKXTJFTJG	C(C(CO)(CCN)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9331	0.211	4	4	86.71	-5.085
G4	SZMSONOGWRCLNP	CC(C(C(C(CO)O)N)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.6169	-0.037	5	5	106.94	-0.31509
G4	APBASJAUUJUWJJ	C(C(C(CO)(CCN)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-3.0875
G4	QBQCHQCXZDYYBP	C(C(CO)(C(CCN)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-1.3444
G4	QUKDDIGTQCWVFC	C(CC(C(CN)C(C=O)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-2.1768
G4	JMMQHNNTVXRKCO	C(CC(C(C(CC=O)N)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-1.2974
G4	YIFCUIMWUDTXJJ	C(CC(CC(C(C=O)O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-1.3935
G4	VAZDMSZPDHLLDH	C(C(C)(C(CN)C(C=O)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.7068	-0.25	5	3	100.62	-2.856
G4	IFVPVBGDPPKYDB	C(C(C(CN)C(C(C)=O)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.547	-0.355	5	3	100.62	-1.7048
G4	FQFPLRBMTORIAA	C(C(C)(C(C(CC=O)N)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-1.1391
G4	MFBHOCMDAQAKRD	C(C(C)(CC(C(C=O)O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-2.829
G4	KBSPZMGLNXPOLQ	C(C(C(CC(C(C)=O)O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.406	-0.573	5	3	100.62	-0.265
G4	FAODPDIYGRCYOJ	C(C(CCO)(CCN)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.691	-0.274	4	3	83.55	-5.5574
G4	FTKOBSLCBCCPIR	C(C(CCN)O)(CCO)=O	147.089543276	C6H13NO3	6	13	3.0	-1.5312	-0.379	4	3	83.55	-0.92192
G4	CPOVJDBPYBXVIS	C(C(C(CN)C(C)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.9484	-0.433	4	3	83.55	-3.7294
G4	YFXAILIEGGCADX	C(C(CC(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7123	-0.543	4	3	83.55	-3.6416
G4	WPJRFCZKZXBUNI	C(CC(C(C(C)O)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-2.0677
G4	UYXAVDIBEHJNDK	C(C(C(CC(C)O)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-4.9029
G4	AQFBUUMCJWTMRX	C(C(C(C)(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	0.058219
G4	XVXJCXAYRINQBW	C(C(C(CCN)O)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9544	-0.058	4	4	86.71	-0.33522
G4	ANWIYSUWEAVMEG	C(C(C(C(CCN)O)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5218	0.071	5	5	106.94	0.024809
G4	VIHDBRMMNHIKEK	C(C(C(CO)CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.3077	-0.055	4	3	83.55	-3.0725
G4	GCXANOLBXSKLSS	C(C(C(CCO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-3.8006
G4	JUYBWWSCUKGCNI	C(C(C)(C(CN)O)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2405	-0.112	4	3	83.55	-2.0684
G4	UIPQLUHUCHNXEG	C(C(CC(C(CN)O)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-3.3784
G4	QJSILBIOBIEOLU	C(C(C(CN)C(CO)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-3.063
G4	QTDOIXHPFKSXNU	C(C(C(CC(CO)O)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-6.0116
G4	BSLCSFCXSUCFQN	CC(C(CN)O)O	105.078978592	C4H11NO2	4	11	2.0	-1.4821	-0.295	3	3	66.48	-1.4425
G4	QODFDCRVVFPMEF	CC(C(CN)(C(CO)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-0.5915
G4	HGAMKUBRPNKIMH	C(CC(C(CN)(CC=O)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4707	-0.36	5	3	100.62	-1.7183
G4	VYPZZVLZJCSPGH	C(C(C)(C(CN)(CC=O)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5445	-0.199	5	3	100.62	-1.8174
G4	GMIKLSCDZUQPOK	C(CC(CN)(C(C)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	-2.4553
G4	PDKUOZLMWUSVPX	C(C(CC(CO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-10.058
G4	KBCDRCJCCJBNNA	C(C(CC(C(CO)O)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-2.7216
G4	PFSGMDJEYVNXKF	C(C(CO)(CC(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-9.9596
G4	KAZTZQIMOOFFHQ	C(C(CO)(C(CCO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-4.3031
G4	GLGBMYCCQBLZFA	C(C(CO)C(C(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-2.318
G4	IKEVXLWFCACSCX	C(C(CC(CO)N)O)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.0308	-0.04	5	4	103.78	-8.4487
G4	ZGBCHCXJLXQXNS	C(C(C(CCO)N)O)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.0308	-0.04	5	4	103.78	-0.34139
G4	KFMPYJQQWJDEJN	C(CC(C(CO)O)N)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.0308	-0.04	5	4	103.78	0.62484
G4	HWQIJWHVCBLLSU	C1(C(C(C(CO)O1)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-2.7242	-0.122	5	3	92.78	-10.981
G4	NHDQHCBUWSLLEO	C1(C(C(CO1)(CO)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-2.7509	0.147	5	3	92.78	-10.841
G4	MTSAHRPUAGVYCZ	C1(C(C(CO)(CO1)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.3531	0.223	5	3	86.99	-3.6098
G4	JBUKEPSLJITOGL	C1(C(C(CO1)(CN)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-2.7509	0.147	5	3	92.78	-3.4468
G4	AFOUDEPJZHYFOV	C1(C(C(C(CN)O1)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-2.7242	-0.122	5	3	92.78	-6.0083
G4	VQGDZPVVNFUBNW	C1(C(C(C(CO1)O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-2.6323	-0.122	5	3	92.78	-13.626
G4	OBYFVSQMDHTRRK	C1(C(C(C(CO1)N)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-2.6323	-0.122	5	3	92.78	-3.1467
G4	YQHSJAFNLFXMFQ	C(C(CO)C(CO)C(C=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.774	-0.193	5	3	100.62	-3.3581
G4	SLTBIUBHLNHTOS	C(CC(C(CO)(CC=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4707	-0.36	5	3	100.62	-6.0634
G4	XFMIWMCGLWIIRZ	C(C(CO)C(CO)(CC=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.6117	-0.142	5	3	100.62	-7.2475
G4	UQFIYDARRGWPJV	C(C(CC(C=O)N)(C(C)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-3.5755
G4	HZAUDFBGJOEXDS	C(C(CCC(C(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-5.8782
G4	XNRUUTDHZHSMAX	C(C(C(CC=O)N)(C(C)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-2.5615
G4	MJNSWOJBKKBSBB	C(CC(C(C)(C(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-2.1427
G4	KOIRNANBCPTQIS	C(CC(CC(C(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-2.2376
G4	YRPMVKKMEGZXJC	C(C(CC(C=O)N)C(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-3.728
G4	ZQRQCGZTVVLTTF	C(CC(C(CO)(CC=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4707	-0.36	5	3	100.62	-5.2216
G4	GIXZGMMNBOWSGD	C(C(C(CC=O)N)C(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-2.678
G4	DKUHAUGYOZNYFD	C(C(CCC(C(O)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-6.2766
G4	PRSVJCBFNLCBCD	C(C(C)(CC(C=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8625	-0.364	5	3	100.62	-3.7223
G4	IAFRFQHZMQJNBK	C(CC(CC(C(O)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-4.2361
G4	JPBKQODDEZCZOR	C(C(C)(C(CC=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8625	-0.364	5	3	100.62	-1.8952
G4	CGYGKGCJYAUDHH	C(C(CCC(C(CO)N)O)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-6.5679
G4	OHAGOTGIXZIQDZ	C(C(CCC(CO)(CO)N)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2896	-0.196	5	3	100.62	-12.591
G4	VFLLLIIVDGQXHS	C(C(C(C(CO)N)O)CC=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-6.4055
G4	NURBKYAIHFKHKB	C(C(C(CO)(CO)N)CC=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.6117	-0.142	5	3	100.62	-6.9075
G4	JQJLEADORKAYMD	C(C(C(CO)CC(CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-4.7372
G4	ICHCCFXTFXCQAS	C(CC(CO)(CC(CO)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2896	-0.196	5	3	100.62	-6.2997
G4	OWQFBPMAAIHBRK	C(CC(CO)(C(C(C)=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-5.3562
G4	PHPQQEORAKWSSH	C(C(CC(C(CO)=O)CO)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-5.3076
G4	PPJMKZOQKDCQGL	C(CC(C(C(CCO)=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-2.9298
G4	RMSUYZAZJSZHQU	C(CC(C(C(CO)=O)CO)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4519	-0.247	5	3	100.62	-1.2944
G4	LLEKTVWWEBGSKC	C(C(CC(CO)C(C=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-6.7466
G4	HXHMWQQVCXJRQE	C(C(C(CC=O)N)(CCO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4707	-0.36	5	3	100.62	-5.0818
G4	ZCWOWRZXRZCJDC	C(CC(C(CC(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-2.5976
G4	RQGDGVRBHBVHTJ	C(CC(C(CO)C(C=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-2.6866
G4	RFFAJGALPDYHFP	C(C(CC(C(C)=O)(CO)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-4.9864
G4	FOWUTTUZQHGDHF	C(C(CCC(C(CO)O)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-5.4911
G4	GNOOFYSADDHBAM	C(CC(C(C(C)=O)(CO)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-0.90243
G4	FSSHKAPRIDYLSC	C(CC(CC(C(CO)O)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-1.6806
G4	BLGLMTZAUOGJIJ	C(C(C(C(CO)O)C(C)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.5158	-0.304	5	4	103.78	-3.7813
G4	SQJJXHSKJZZLNP	C(C(C(CCO)C(CO)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.4207	-0.196	5	4	103.78	-4.4928
G4	ZVJMWDZRPIFRST	C(C(C(CO)CCO)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8533	-0.325	4	3	83.55	-7.8775
G4	FKWNLFGQVFIFRR	C(CC(CO)(C(C)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	-9.8134
G4	DNPGAFVBWXPDAH	C(CC(CO)(CCO)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.691	-0.274	4	3	83.55	-9.3393
G4	PZSVDERUHYDJRH	C(C(CCC(C(CO)O)N)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-5.4767
G4	VUYSFUIDYFURNM	C(C(CCC(CO)(CN)O)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2896	-0.196	5	3	100.62	-7.272
G4	GAPPOCOORQCURO	C(C(CCC(C(CN)O)O)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-5.4201
G4	FFMNIKZJEBPONP	C(C(C(C(CO)O)N)CC=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-3.1175
G4	XHLDNFCMFUGOQF	C(C(C(CO)(CN)O)CC=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.6117	-0.142	5	3	100.62	-3.4664
G4	JAVYTPODSNPICV	C(C(C(C(CN)O)O)CC=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-3.7761
G4	PRWQWDDMJDIGCE	C(CC(CO)C(C=O)N)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.9297	-0.307	5	3	100.62	-5.5252
G4	XQQIWLMGLONWFZ	C(CC(CO)(CC=O)N)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7674	-0.256	5	3	100.62	-7.0964
G4	AWDXYMQWZFSNJC	C(CC(CO)(CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1454	-0.004	4	3	83.55	-9.1601
G4	PJEZKJNJZZJAGL	C(CC(CO)(C(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-6.4839
G4	OMRJXKSFEFXKBU	C(C(CCC(C(CO)O)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9131	-0.389	5	3	94.83	-5.6177
G4	PQSPWSBYHMIZOT	C(C(CCC(CO)(CO)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-1.8918	-0.12	5	3	94.83	-8.8391
G4	WGSABKZNXVXKLU	C(C(C(C(CO)O)O)CC=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.2352	-0.335	5	3	94.83	-4.0329
G4	HTNFRKAWQGFJRP	C(C(C(CO)(CO)O)CC=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.2139	-0.066	5	3	94.83	-5.0075
G4	ZKEOANPNZVZYEM	C(CC(C(CO)O)C(C=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.633	-0.411	5	3	100.62	-2.6828
G4	KCZNCFKYNSTLRJ	C(CC(CO)(C(C=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-6.5647
G4	DZABSXQNLXQDED	C1(C(C(C(C1N)O)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-2.8046	-0.012	5	4	103.78	-0.78354
G4	JUTHERIGVXJACT	C(C1C(C(C(C=O)N1)O)O)=O	159.053157768	C6H9NO4	6	9	4.0	-2.9303	-0.229	5	3	86.63	-1.8933
G4	WWIBEYKNDORSPC	C1(C(C(CC(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	-0.77617
G4	NJQGFJWYYJIGPB	C1(C(C(C(C1N)O)(C)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5066	-0.121	5	4	103.78	1.0836
G4	HNNHXMONWFMOCV	C1(C(C(C(C)(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5066	-0.121	5	4	103.78	-3.1955
G4	XOHJPJMWGWTVTN	C1(C(C(C(CN)(C1)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	1.5948
G4	VTGXWPRMTLEXBH	C1(C(C(C(CO)(C1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	-1.295
G4	PXXKZKVLJOTKEL	C(C1C(CNCC1O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.8294	-0.195	4	3	69.56	0.21296
G4	FVSIXHZIXFUTMR	C(C1C(CC(CN1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.774	-0.413	4	3	69.56	0.86987
G4	DNFFUFSJNLXQOQ	C(C1C(C(C(CN1)O)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.0239	-0.09	5	4	95.58	0.70928
G4	DAYWLQCKWYNUSZ	C1(C(C(C(C1)O)N)O)=O	131.058243148	C5H9NO3	5	9	3.0	-1.9525	-0.411	4	3	83.55	1.9438
G4	XVMNUQMYEWNJFV	C1(C(C(C(C1CO)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6099	-0.064	5	4	103.78	0.79061
G4	LDPWTVIHCCDZGC	C(C1C(C(C(C1O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9659	-0.228	5	4	103.78	-1.9614
G4	RSFCCDWOTGJIEB	C1(C(C(C(C(C1)O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	2.235
G4	YJOMPEFOEVUTKM	C1(C(C(CNC1CO)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2701	0.15	5	4	89.79	4.0652
G4	SDRHKPZRIXLMJA	C1(CNC(CO)C(C1O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2701	0.15	5	4	89.79	2.695
G4	WAZPUODCGPUEMN	C(C1C(C(C(CN1)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6261	-0.014	5	4	89.79	0.30892
G4	LVXDBIIARQSGCQ	C(C1C(CO)(C(CN1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7447	0.255	5	4	89.79	0.49166
G4	QCULASUFSKPALJ	C1(C(C(CNCC1O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1782	0.15	5	4	89.79	3.0134
G4	GWKKBKBWAWDXPA	C1(CNC(CO)C(C1N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.6679	0.074	5	4	95.58	0.82882
G4	OZYWQYVXDFYJQD	C1(CNC(CN)C(C1O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.6679	0.074	5	4	95.58	2.0095
G4	SPKLBOLUQOZWGZ	C1(CNCC(CO)(C1N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.6946	0.343	5	4	95.58	0.079432
G4	JIIZNQNCSKSXSV	C1(CNCC(CN)(C1O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.6946	0.343	5	4	95.58	2.683
G4	SRQGXWWZELUGGT	C1(CNCC(C(C1N)O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.576	0.074	5	4	95.58	1.225
G4	SRMAMDNJYCATEZ	C(CN)(C1C(C(CN1)O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.9001	0.074	5	4	95.58	3.3714
G4	UZUYFSFWKBVMMA	C(C1C(C(CN1)N)O)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.5138	-0.219	4	3	75.35	0.11285
G4	YXRKPZANCAVPRE	C(C1C(CO)(C(CN1)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1425	0.179	5	4	95.58	-0.40921
G4	ZLTXJDZOFLQSOE	C1(C(C(CNCC1N)O)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.576	0.074	5	4	95.58	1.1565
G4	CADTYBAHOCHDAR	C1(CNCC(C1N)O)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.0659	-0.055	4	3	75.35	1.0057
G4	LMDFHYMWFFCONN	C1(C(CO)NCC(C1N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.6679	0.074	5	4	95.58	2.0709
G4	LGYLSBMRWUOCOA	C1(CNCC(CO)(C1O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2968	0.419	5	4	89.79	2.5542
G4	VMEUBVSHUUVPQW	C1(CNCC(C(C1O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1782	0.15	5	4	89.79	3.1746
G4	MJVOBFLRSXAPGC	C(CO)(C1C(C(CN1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5023	0.15	5	4	89.79	3.9502
